-0.53, 0.027025
-0.528, 0.0288624
-0.526, 0.0306767
-0.524, 0.0324665
-0.522, 0.0342302
-0.52, 0.0359666
-0.518, 0.0376743
-0.516, 0.0393518
-0.514, 0.0409978
-0.512, 0.042611
-0.51, 0.0441901
-0.508, 0.0457338
-0.506, 0.047241
-0.504, 0.0487104
-0.502, 0.0501408
-0.5, 0.0515311
-0.498, 0.0528802
-0.496, 0.054187
-0.494, 0.0554504
-0.492, 0.0566695
-0.49, 0.0578432
-0.488, 0.0589707
-0.486, 0.060051
-0.484, 0.0610832
-0.482, 0.0620666
-0.48, 0.0630003
-0.478, 0.0638836
-0.476, 0.0647158
-0.474, 0.0654963
-0.472, 0.0662243
-0.47, 0.0668994
-0.468, 0.0675209
-0.466, 0.0680884
-0.464, 0.0686015
-0.462, 0.0690597
-0.46, 0.0694626
-0.458, 0.0698099
-0.456, 0.0701015
-0.454, 0.0703369
-0.452, 0.070516
-0.45, 0.0706388
-0.448, 0.070705
-0.446, 0.0707147
-0.444, 0.0706678
-0.442, 0.0705643
-0.44, 0.0704045
-0.438, 0.0701883
-0.436, 0.0699159
-0.434, 0.0695876
-0.432, 0.0692036
-0.43, 0.0687643
-0.428, 0.06827
-0.426, 0.067721
-0.424, 0.0671179
-0.422, 0.0664611
-0.42, 0.0657511
-0.418, 0.0649885
-0.416, 0.0641739
-0.414, 0.063308
-0.412, 0.0623914
-0.41, 0.0614249
-0.408, 0.0604093
-0.406, 0.0593453
-0.404, 0.0582339
-0.402, 0.0570759
-0.4, 0.0558722
-0.398, 0.0546238
-0.396, 0.0533318
-0.394, 0.051997
-0.392, 0.0506207
-0.39, 0.0492039
-0.388, 0.0477477
-0.386, 0.0462533
-0.384, 0.0447219
-0.382, 0.0431547
-0.38, 0.041553
-0.378, 0.0399181
-0.376, 0.0382512
-0.374, 0.0365537
-0.372, 0.034827
-0.37, 0.0330724
-0.368, 0.0312914
-0.366, 0.0294853
-0.364, 0.0276556
-0.362, 0.0258039
-0.36, 0.0239314
-0.358, 0.0220399
-0.356, 0.0201307
-0.354, 0.0182053
-0.352, 0.0162655
-0.35, 0.0143126
-0.348, 0.0123483
-0.346, 0.010374
-0.344, 0.00839153
-0.342, 0.0064023
-0.34, 0.00440795
-0.338, 0.00241008
-0.336, 0.000410277
-0.334, -0.00158985
-0.332, -0.00358871
-0.33, -0.0055847
-0.328, -0.00757622
-0.326, -0.00956168
-0.324, -0.0115395
-0.322, -0.0135081
-0.32, -0.0154658
-0.318, -0.0174112
-0.316, -0.0193427
-0.314, -0.0212587
-0.312, -0.0231577
-0.31, -0.0250382
-0.308, -0.0268986
-0.306, -0.0287375
-0.304, -0.0305534
-0.302, -0.0323449
-0.3, -0.0341105
-0.298, -0.0358488
-0.296, -0.0375585
-0.294, -0.039238
-0.292, -0.0408862
-0.29, -0.0425017
-0.288, -0.0440832
-0.286, -0.0456295
-0.284, -0.0471392
-0.282, -0.0486112
-0.28, -0.0500443
-0.278, -0.0514374
-0.276, -0.0527893
-0.274, -0.054099
-0.272, -0.0553654
-0.27, -0.0565876
-0.268, -0.0577644
-0.266, -0.0588951
-0.264, -0.0599786
-0.262, -0.0610142
-0.26, -0.0620009
-0.258, -0.062938
-0.256, -0.0638248
-0.254, -0.0646606
-0.252, -0.0654446
-0.25, -0.0661762
-0.248, -0.0668549
-0.246, -0.0674801
-0.244, -0.0680514
-0.242, -0.0685681
-0.24, -0.0690301
-0.238, -0.0694368
-0.236, -0.069788
-0.234, -0.0700833
-0.232, -0.0703226
-0.23, -0.0705056
-0.228, -0.0706322
-0.226, -0.0707023
-0.224, -0.0707158
-0.222, -0.0706728
-0.22, -0.0705732
-0.218, -0.0704172
